inventory,writer,source,destination,year,date,rec_date,resp_date,language,notes
DvdM_593b-27,"Meulen, Andries van der",Bremen,Leiden,1593,15931026,15931102,NA,Dutch,Changed date to new style
DvdM_593b-28,"Meulen, Andries van der",Bremen,Leiden,1593,15931102,15931108,15931109,Dutch,Changed date to new style
DvdM_593b-29,"Meulen, Andries van der",Bremen,Leiden,1593,15931110,15931118,NA,Dutch,Changed date to new style
DvdM_593b-30/31,"Meulen, Andries van der",Bremen,Leiden,1593,15931116,15931122,15931123,Dutch,Changed date to new style
DvdM_593b-32,"Meulen, Andries van der",Bremen,Leiden,1593,15931129,15931204,15931207,Dutch,Changed date to new style
DvdM_593b-33,"Meulen, Andries van der",Bremen,Leiden,1593,15931130,15931208,15931221,Dutch,Changed date to new style
DvdM_593b-34,"Meulen, Andries van der",Bremen,Leiden,1593,15931207,15931209,NA,Dutch,Changed date to new style. Difficult to read the dates from this letter.
DvdM_593b-35/36,"Meulen, Andries van der",Bremen,Leiden,1593,15931217,15940102,15940104,Dutch,Changed date to new style
DvdM_593b-37/38,"Meulen, Andries van der",Bremen,Leiden,1593,15931224,15940103,15940104,Dutch,Changed date to new style
DvdM_593b-39,"Meulen, Andries van der",Bremen,Leiden,1593,15931231,15940121,15940125,Dutch,Changed date to new style
DvdM_593b-40/41,"Meulen, Andries van der",Bremen,Leiden,1594,15940111,15940121,15940125,Dutch,Changed date to new style
DvdM_593b-42/43,"Meulen, Andries van der",Bremen,Leiden,1594,15940117,NA,15940201,Dutch,Changed date to new style. Responded on 1 February and 8 February.
DvdM_593b-44,"Meulen, Andries van der",Bremen,Leiden,1594,15940123,15940201,15940208,Dutch,Changed date to new style
DvdM_593b-45/46,"Meulen, Andries van der",Bremen,Leiden,1594,15940129,15940209,15940216,Dutch,Changed date to new style
DvdM_593b-47/48,"Meulen, Andries van der",Bremen,Leiden,1594,15940205,15940214,15940216,Dutch,Changed date to new style
DvdM_593b-49,"Meulen, Andries van der",Bremen,Leiden,1594,15940212,15940225,NA,Dutch,Changed date to new style
DvdM_593b-50/51,"Meulen, Andries van der",Bremen,Leiden,1594,15940219,15940319,NA,Dutch,Changed date to new style
DvdM_593b-52/53,"Meulen, Andries van der",Bremen,Leiden,1594,15940226,15940306,NA,Dutch,Changed date to new style
DvdM_593b-54/55,"Meulen, Andries van der",Bremen,Leiden,1594,15940305,15940313,NA,Dutch,Changed date to new style
DvdM_593b-56,"Meulen, Andries van der",Bremen,Leiden,1594,15940312,15940414,NA,Dutch,Changed date to new style
DvdM_593b-57/58,"Meulen, Andries van der",Bremen,Leiden,1594,15940319,15940326,15940407,Dutch,Changed date to new style
DvdM_593b-59,"Meulen, Andries van der",Bremen,Leiden,1594,15940326,15940403,15940407,Dutch,Changed date to new style
DvdM_593b-60,"Meulen, Andries van der",Bremen,Leiden,1594,15940331,15940412,NA,Dutch,Changed date to new style
DvdM_593b-61,"Meulen, Andries van der",Bremen,Leiden,1594,15940812,15940821,NA,Dutch,Changed date to new style. Copy of a letter by Abraham Berrewijns.
DvdM_593b-62,"Meulen, Andries van der",Bremen,Leiden,1594,15940818,15940826,NA,Dutch,Changed date to new style. Copy of a letter by Abraham Berrewijns.
DvdM_593b-63,"Meulen, Andries van der",Bremen,Leiden,1595,15951013,15951022,15951031,Dutch,Changed date to new style
DvdM_593b-64/65,"Meulen, Andries van der",Bremen,Leiden,1595,15951020,15951028,15951031,Dutch,Changed date to new style
DvdM_593b-66,"Meulen, Andries van der",Bremen,Leiden,1595,15951025,15951105,15951107,Dutch,Changed date to new style
DvdM_593b-67,"Meulen, Andries van der",Bremen,Leiden,1595,15951102,15951113,15951121,Dutch,Changed date to new style
DvdM_593b-68/69,"Meulen, Andries van der",Bremen,Leiden,1595,15951110,15951117,15951121,Dutch,Changed date to new style
DvdM_593b-70,"Meulen, Andries van der",Bremen,Leiden,1595,15951117,15951126,15951128,Dutch,Changed date to new style
DvdM_593b-7172,"Meulen, Andries van der",Bremen,Leiden,1595,15951201,15951210,15951226,Dutch,Changed date to new style
DvdM_593b-73/74,"Meulen, Andries van der",Bremen,Leiden,1595,15951208,15951218,15951226,Dutch,Changed date to new style
DvdM_593b-75/76,"Meulen, Andries van der",Bremen,Leiden,1595,15951215,15951228,15960102,Dutch,Changed date to new style
DvdM_593b-77,"Meulen, Andries van der",Bremen,Leiden,1595,15951215,15951228,15960102,Dutch,Changed date to new style
DvdM_593b-78,"Meulen, Andries van der",Bremen,Leiden,1595,15951218,15951228,15960102,Dutch,Changed date to new style
DvdM_593b-79,"Meulen, Andries van der",Bremen,Leiden,1595,15951222,15960109,NA,Dutch,Changed date to new style
DvdM_593b-80,"Meulen, Andries van der",Bremen,Leiden,1595,15951229,15960109,NA,Dutch,Changed date to new style
DvdM_593b-81,"Meulen, Andries van der",Bremen,Leiden,1595,15951230,15960109,NA,Dutch,Changed date to new style
DvdM_593b-82,"Meulen, Andries van der",Bremen,Leiden,1596,15960105,15960118,15960123,Dutch,Changed date to new style
DvdM_593c-01-03,"Meulen, Andries van der",Bremen,Leiden,1596,15960112,NA,15960130,Dutch,Changed date to new style. Cannot read received date.
DvdM_593c-04,"Meulen, Andries van der",Bremen,Leiden,1596,15960119,NA,15960206,Dutch,Changed date to new style. Cannot read received date.
DvdM_593c-05/06,"Meulen, Andries van der",Bremen,Leiden,1596,15960126,15960206,15960213,Dutch,Changed date to new style
DvdM_593c-07,"Meulen, Andries van der",Bremen,Leiden,1596,15960203,15960214,15960220,Dutch,Changed date to new style
DvdM_593c-10,"Meulen, Andries van der",Bremen,Leiden,1596,15960210,15960223,15960227,Dutch,Changed date to new style
DvdM_593c-11,"Meulen, Andries van der",Bremen,Leiden,1596,15960216,15960227,NA,Dutch,Changed date to new style
DvdM_593c-12,"Meulen, Andries van der",Bremen,Leiden,1596,15960217,15960227,NA,Dutch,Changed date to new style
DvdM_593c-13,"Meulen, Andries van der",Bremen,Leiden,1596,15960223,15960304,15960306,Dutch,Changed date to new style
DvdM_593c-14,"Meulen, Andries van der",Bremen,Leiden,1596,15960224,15960304,NA,Dutch,Changed date to new style
DvdM_593c-15/16,"Meulen, Andries van der",Bremen,Leiden,1596,15960301,15960308,15960314,Dutch,Changed date to new style. First written on 29 February 
DvdM_593c-17,"Meulen, Andries van der",Bremen,Leiden,1596,15960307,15960314,NA,Dutch,Changed date to new style
DvdM_593c-18,"Meulen, Andries van der",Bremen,Leiden,1596,15960309,15960324,NA,Dutch,Changed date to new style
DvdM_593c-19,"Meulen, Andries van der",Bremen,Leiden,1596,15960314,15960322,15960326,Dutch,Changed date to new style
DvdM_593c-20/21,"Meulen, Andries van der",Bremen,Leiden,1596,15960321,15960329,NA,Dutch,Changed date to new style
DvdM_593c-24/25,"Meulen, Andries van der",Bremen,Leiden,1596,15960327,15960403,15960417,Dutch,Changed date to new style
DvdM_593c-26/27,"Meulen, Andries van der",Bremen,Leiden,1596,15960404,15960413,15960417,Dutch,Changed date to new style
DvdM_593c-28,"Meulen, Andries van der",Bremen,Leiden,1596,15960412,15960418,15960429,Dutch,Changed date to new style
DvdM_593c-30,"Meulen, Andries van der",Bremen,Leiden,1596,15960417,15960425,15960430,Dutch,Changed date to new style
DvdM_593c-31/32,"Meulen, Andries van der",Bremen,Leiden,1596,15960426,15960502,15960507,Dutch,Changed date to new style
DvdM_593c-33/34,"Meulen, Andries van der",Bremen,Leiden,1596,15960502,15960509,15960514,Dutch,Changed date to new style
DvdM_593c-35,"Meulen, Andries van der",Bremen,Leiden,1596,15960509,15960516,15960517,Dutch,Changed date to new style
DvdM_593c-36,"Meulen, Andries van der",Bremen,Leiden,1596,15960509,15960516,NA,Dutch,Changed date to new style
DvdM_593c-38/39,"Meulen, Andries van der",Bremen,Leiden,1596,15960517,15960522,15960528,Dutch,Changed date to new style
DvdM_593c-40,"Meulen, Andries van der",Bremen,Leiden,1596,15960524,15960601,15960604,Dutch,Changed date to new style
DvdM_593c-41/42,"Meulen, Andries van der",Bremen,Leiden,1596,15960530,15960605,15960614,Dutch,Changed date to new style
DvdM_593c-43,"Meulen, Andries van der",Bremen,Leiden,1596,15960605,15960612,15960617,Dutch,"Changed date to new style. Sent date is not easy to read, but I followed the date on the back."
DvdM_593c-44/45,"Meulen, Andries van der",Bremen,Leiden,1596,15960607,15960614,15960702,Dutch,Changed date to new style
DvdM_593c-46,"Meulen, Andries van der",Bremen,Leiden,1596,15960620,15960627,15960702,Dutch,Changed date to new style
DvdM_593c-47,"Meulen, Andries van der",Bremen,Leiden,1596,15960624,15960701,15960702,Dutch,Changed date to new style
DvdM_593c-48,"Meulen, Andries van der",Bremen,Leiden,1596,15960701,15960706,NA,Dutch,Changed date to new style
DvdM_593c-49,"Meulen, Andries van der",Bremen,Leiden,1596,15960708,15960715,15960716,Dutch,Changed date to new style
DvdM_593c-50/51,"Meulen, Andries van der",Bremen,Leiden,1596,15960710,15960718,15960723,Dutch,Changed date to new style
DvdM_593c-54,"Meulen, Andries van der",Bremen,Leiden,1596,15960715,15960723,15960723,Dutch,Changed date to new style
DvdM_593c-55,"Meulen, Andries van der",Bremen,Leiden,1596,15960717,15960725,NA,Dutch,Changed date to new style
DvdM_593c-56,"Meulen, Andries van der",Bremen,Leiden,1596,15960722,15960729,15960730,Dutch,Changed date to new style
DvdM_593c-59,"Meulen, Andries van der",Bremen,Leiden,1596,15960724,15960801,15960806,Dutch,Changed date to new style
DvdM_593c-60,"Meulen, Andries van der",Bremen,Leiden,1596,15960730,15960805,15960806,Dutch,Changed date to new style
DvdM_593c-61,"Meulen, Andries van der",Bremen,Leiden,1596,15960801,15960808,NA,Dutch,Changed date to new style
DvdM_593c-62,"Meulen, Andries van der",Bremen,Leiden,1596,15960805,15960812,15960813,Dutch,Changed date to new style
DvdM_593c-63/64,"Meulen, Andries van der",Bremen,Leiden,1596,15960812,15960820,NA,Dutch,Changed date to new style
DvdM_593c-65,"Meulen, Andries van der",Bremen,Leiden,1596,15960815,15960825,15960827,Dutch,Changed date to new style
DvdM_593c-66,"Meulen, Andries van der",Bremen,Leiden,1596,15960822,15960831,NA,Dutch,Changed date to new style
DvdM_593c-67,"Meulen, Andries van der",Bremen,Leiden,1596,15960826,15960903,NA,Dutch,Changed date to new style
DvdM_593c-68,"Meulen, Andries van der",Bremen,Leiden,1596,15960829,15960909,15960910,Dutch,Changed date to new style
DvdM_593c-69,"Meulen, Andries van der",Bremen,Leiden,1596,15960905,15960913,15960917,Dutch,"Changed date to new style. Received date looks like 23, but I think it must be 13, because answered date says 17."
DvdM_593c-70,"Meulen, Andries van der",Bremen,Leiden,1596,15960909,15960917,15960924,Dutch,Changed date to new style
DvdM_593c-71,"Meulen, Andries van der",Bremen,Leiden,1596,15960916,15960921,15961001,Dutch,Changed date to new style
DvdM_593c-72,"Meulen, Andries van der",Bremen,Leiden,1596,15960923,15961006,NA,Dutch,Changed date to new style
DvdM_593c-73,"Meulen, Andries van der",Bremen,Leiden,1596,15960926,15961006,NA,Dutch,Changed date to new style
DvdM_593c-74,"Meulen, Andries van der",Bremen,Leiden,1596,15961003,15961013,15961015,Dutch,Changed date to new style
DvdM_593c-75,"Meulen, Andries van der",Bremen,Leiden,1596,15961008,15961013,15961015,Dutch,Changed date to new style
DvdM_593c-76,"Meulen, Andries van der",Bremen,Leiden,1596,15961012,15961026,15961029,Dutch,Changed date to new style
DvdM_593c-77,"Meulen, Andries van der",Bremen,Leiden,1596,15961029,15961105,15961106,Dutch,Changed date to new style
DvdM_593c-79,"Meulen, Andries van der",Bremen,Leiden,1596,15961105,15961111,15961122,Dutch,Changed date to new style
DvdM_593c-80,"Meulen, Andries van der",Bremen,Leiden,1596,15961108,15961118,15961119,Dutch,Changed date to new style
DvdM_593c-81,"Meulen, Andries van der",Bremen,Leiden,1596,15961113,15961119,15961203,Dutch,Changed date to new style
DvdM_593c-82/83,"Meulen, Andries van der",Bremen,Leiden,1596,15961120,15961201,NA,Dutch,Changed date to new style. St 82 was written on 19 November and then st 83 was added one day later.
DvdM_593c-84,"Meulen, Andries van der",Bremen,Leiden,1596,15961121,15961215,NA,Dutch,Changed date to new style
DvdM_593c-85,"Meulen, Andries van der",Bremen,Leiden,1596,15961126,15961211,15961217,Dutch,Changed date to new style. Received date and response date not easy to read.
DvdM_593c-86,"Meulen, Andries van der",Bremen,Leiden,1596,15961204,15961211,15961217,Dutch,Changed date to new style
DvdM_593c-87,"Meulen, Andries van der",Bremen,Leiden,1596,15961204,NA,NA,Dutch,Changed date to new style. Not easy to tell if it is Nov. 24 or 29.
DvdM_593c-88,"Meulen, Andries van der",Bremen,Leiden,1596,15961205,15961217,15961224,Dutch,Changed date to new style
DvdM_593c-89/90,"Meulen, Andries van der",Bremen,Leiden,1596,15961211,15961218,15961224,Dutch,Changed date to new style
DvdM_593c-91,"Meulen, Andries van der",Bremen,Leiden,1596,15961217,15970103,15970103,Dutch,Changed date to new style. Cannot tell what day the letter was received easily but seems to be 3 January.
DvdM_593c-92,"Meulen, Andries van der",Bremen,Leiden,1596,15961217,15970103,15970103,Dutch,Changed date to new style
DvdM_593c-93,"Meulen, Andries van der",Bremen,Leiden,1596,15961226,15970105,15970107,Dutch,Changed date to new style
DvdM_593c-95,"Meulen, Andries van der",Bremen,Leiden,1597,15970102,15970115,15970122,Dutch,Changed date to new style
DvdM_593c-96,"Meulen, Andries van der",Bremen,Leiden,1597,15970110,15970124,15970128,Dutch,Changed date to new style
DvdM_593d-01,"Meulen, Andries van der",Bremen,Leiden,1597,15970117,15970128,15970128,Dutch,Changed date to new style
DvdM_593d-02,"Meulen, Andries van der",Bremen,Leiden,1597,15970122,NA,NA,Dutch,Changed date to new style. Last part of the letter is in French. Does not seem to have an address page.
DvdM_593d-03,"Meulen, Andries van der",Bremen,Leiden,1597,15970123,15970203,15970204,French,Changed date to new style
DvdM_593d-04,"Meulen, Andries van der",Bremen,Leiden,1597,15970131,15970208,15970211,French,Changed date to new style
DvdM_593d-05,"Meulen, Andries van der",Bremen,Leiden,1597,15970204,15970217,15970218,Dutch,Changed date to new style
DvdM_593d-06,"Meulen, Andries van der",Bremen,Leiden,1597,15970205,15970217,15970218,Dutch,Changed date to new style
DvdM_593d-07,"Meulen, Andries van der",Bremen,Leiden,1597,15970213,15970224,NA,Dutch,Changed date to new style. Second half of the letter is in French.
DvdM_593d-08,"Meulen, Andries van der",Bremen,Leiden,1597,15970222,15970303,15970304,Dutch,Changed date to new style
DvdM_593d-09,"Meulen, Andries van der",Bremen,Leiden,1597,15970228,15970308,15970311,Dutch,Changed date to new style
DvdM_593d-10,"Meulen, Andries van der",Bremen,Leiden,1597,15970305,15970322,15970325,Dutch,Changed date to new style
DvdM_593d-11,"Meulen, Andries van der",Bremen,Leiden,1597,15970314,15970324,15970325,Dutch,Changed date to new style
DvdM_593d-12,"Meulen, Andries van der",Bremen,Leiden,1597,15970320,15970320,15970402,Dutch,Changed date to new style
DvdM_593d-13/14,"Meulen, Andries van der",Bremen,Leiden,1597,15970328,15970406,15970409,Dutch,Changed date to new style. St 13 and 14 were sent together.
DvdM_593d-15,"Meulen, Andries van der",Bremen,Leiden,1597,15970403,15970411,NA,Dutch,Changed date to new style
DvdM_593d-16,"Meulen, Andries van der",Bremen,Leiden,1597,15970407,15970416,NA,Dutch,Changed date to new style
DvdM_593d-17,"Meulen, Andries van der",Bremen,Leiden,1597,15970410,15970417,NA,Dutch,Changed date to new style
DvdM_593d-18,"Meulen, Andries van der",Bremen,Leiden,1597,15970417,15970423,15970429,Dutch,Changed date to new style
DvdM_593d-19,"Meulen, Andries van der",Bremen,Leiden,1597,15970424,15970503,15970506,Dutch,Changed date to new style
DvdM_593d-20,"Meulen, Andries van der",Bremen,Leiden,1597,15070430,15970508,15970513,Dutch,"Changed date to new style. Date comes from st 21, which says it was written eight days after this letter."
DvdM_593d-21,"Meulen, Andries van der",Bremen,Leiden,1597,15970508,15970516,15970520,Dutch,Changed date to new style
DvdM_593d-22,"Meulen, Andries van der",Bremen,Leiden,1597,15970515,15970521,15970521,Dutch,Changed date to new style
DvdM_593d-23,"Meulen, Andries van der",Bremen,Leiden,1597,15970522,15970528,15970603,Dutch,Changed date to new style
DvdM_593d-24,"Meulen, Andries van der",Bremen,Leiden,1597,15970529,15970605,15970610,Dutch,Changed date to new style
DvdM_593d-25,"Meulen, Andries van der",Bremen,Leiden,1597,15970531,NA,NA,Dutch,Changed date to new style
DvdM_593d-26,"Meulen, Andries van der",Bremen,Leiden,1597,15970605,15970611,15970617,Dutch,Changed date to new style
DvdM_593d-27,"Meulen, Andries van der",Bremen,Leiden,1597,15970611,15970621,NA,Dutch,Changed date to new style
DvdM_593d-28,"Meulen, Andries van der",Bremen,Leiden,1597,15970612,15970619,15970624,Dutch,Changed date to new style
DvdM_593d-29,"Meulen, Andries van der",Bremen,Leiden,1597,15970618,15970625,NA,Dutch,Changed date to new style
DvdM_593d-30,"Meulen, Andries van der",Bremen,Leiden,1597,15970626,15970701,NA,Dutch,"Changed date to new style. Date comes from st 31, which says when this letter was written."
DvdM_593d-31,"Meulen, Andries van der",Bremen,Leiden,1597,15970707,15970716,NA,Dutch,Changed date to new style
DvdM_593d-32,"Meulen, Andries van der",Bremen,Leiden,1597,15970710,15970716,NA,French,Changed date to new style
DvdM_593d-33,"Meulen, Andries van der",Bremen,Leiden,1597,15970714,15970720,NA,Dutch,Changed date to new style
DvdM_598-01,"Minau, Balthasar",Vicenza,Bremen,1591,15911001,NA,NA,NA,No exact date
DvdM_598-02,"Minau, Balthasar",Vicenza,Bremen,1591,15911023,15911109,NA,NA,"Did not change received date, because it probably went to Leiden"
DvdM_598-03,"Minau, Balthasar",Vicenza,Bremen,1591,15911031,15911119,NA,NA,"Did not change received date, because it probably went to Leiden"
DvdM_598-04,"Minau, Balthasar",Vicenza,Bremen,1591,15911115,15911128,NA,NA,"Did not change received date, because it probably went to Leiden"
DvdM_598-05,"Minau, Balthasar",Vicenza,Bremen,1591,15911122,15911212,NA,NA,"Did not change received date, because it probably went to Leiden"
DvdM_60-12,"Della Faille, Jacques",Haarlem,Bremen,1587,15870412,NA,NA,Dutch,
DvdM_602-01,"Neste, Antonio van",Venice,Bremen,1591,15910927,15911014,NA,NA,Sent to Andries and Daniel in Bremen. Changed received date to new style.
DvdM_602-02,"Neste, Antonio van",Venice,Bremen,1591,15911101,15911119,NA,NA,Sent to Andries and Daniel in Bremen. Changed received date to new style.
DvdM_602-03,"Neste, Antonio van",Venice,Bremen,1592,15920103,15920205,NA,NA,Sent to Andries and Daniel in Bremen. Changed received date to new style.
DvdM_602-04,"Neste, Antonio van",Venice,Leiden,1592,15920313,15920320,NA,NA,
DvdM_602-05,"Neste, Antonio van",Venice,Leiden,1592,15920313,15920320,NA,NA,
DvdM_606-01,"Eeckeren, Hester van",Dordrecht,Bremen,1587,15870617,NA,NA,Dutch,
DvdM_606-02,"Eeckeren, Hester van",Dordrecht,Bremen,1588,15880401,NA,NA,NA,
DvdM_606-03,"Eeckeren, Hester van",Dordrecht,Bremen,1588,15880906,NA,NA,Dutch,
DvdM_606-04,"Eeckeren, Hester van",Haarlem,Bremen,1590,15900128,NA,NA,Dutch,
DvdM_607-001,"Noirot, Melchior",Frankfurt,Bremen,1588,15880409,NA,NA,Dutch,St 1: 30 March 1588
DvdM_612,"Perger, Marttin Enrus",Hamburg,Bremen,1590,15901023,NA,NA,NA,Not sure on the month that the letter was sent.
DvdM_614-01,"Pierens, Gillis",Amsterdam,Leiden,1592,15920702,15920705,NA,Dutch,
DvdM_614-02,"Pierens, Gillis",Amsterdam,Leiden,1592,15921018,15921019,NA,Dutch,
DvdM_614-03,"Pierens, Gillis",Amsterdam,Leiden,1593,15930209,15930220,NA,Dutch,
DvdM_614-04,"Pierens, Gillis",Amsterdam,Leiden,1593,15930302,15930303,NA,Dutch,
DvdM_614-05,"Pierens, Gillis",Amsterdam,Leiden,1593,15930317,15930320,NA,Dutch,
DvdM_614-07,"Pierens, Gillis",Amsterdam,Leiden,1593,15930325,15930326,NA,Dutch,
DvdM_615,"Pierens, Gillis",Tangier,Leiden,1595,15950317,NA,NA,Dutch,"Sent location is from Morocco, so exact location is not known."
DvdM_618,Richardot,Brussels,Leiden,1598,15980717,15980725,NA,NA,
DvdM_621-10,"Schot de Oude, Jacques",Delft,Bremen,1589,15890212,NA,NA,Dutch,
DvdM_622-001,"Schot, Hans",Staden,Leiden,NA,NA,NA,NA,Dutch,
DvdM_622-002,"Schot, Hans",Staden,Leiden,1593,15930426,15930511,NA,Dutch,
DvdM_622-003,"Schot, Hans",Staden,Bremen,1593,15930914,15930918,NA,Dutch,
DvdM_622-004,"Schot, Hans",Amsterdam,Leiden,1593,15931018,15931018,NA,Dutch,
DvdM_622-005,"Schot, Hans",Haarlem,Leiden,1593,15931128,15931128,NA,Dutch,
DvdM_622-006,"Schot, Hans",Haarlem,Leiden,1593,15931201,15931202,NA,Dutch,
DvdM_622-007,"Schot, Hans",Haarlem,Leiden,1593,15931212,15931213,NA,Dutch,
DvdM_622-008,"Schot, Hans",Haarlem,Leiden,1593,15931224,15931226,NA,Dutch,
DvdM_622-009,"Schot, Hans",Haarlem,Leiden,1593,15931230,15931231,NA,Dutch,
DvdM_622-010,"Schot, Hans",Haarlem,Leiden,1594,15940122,15940123,NA,Dutch,
DvdM_622-011,"Schot, Hans",Haarlem,Leiden,1594,15940127,15940128,NA,Dutch,
DvdM_622-012,"Schot, Hans",Haarlem,Leiden,1594,15940318,15940318,NA,Dutch,
DvdM_622-013,"Schot, Hans",Haarlem,Leiden,1594,15940511,15940511,NA,Dutch,
DvdM_622-014,"Schot, Hans",Haarlem,Leiden,1594,15940712,NA,NA,Dutch,
DvdM_622-015,"Schot, Hans",Haarlem,Leiden,1594,15940716,15940716,NA,Dutch,
DvdM_622-016,"Schot, Hans",Haarlem,Leiden,1594,15940725,15940725,NA,Dutch,
DvdM_622-017,"Schot, Hans",Haarlem,Leiden,1594,15940726,15940726,NA,Dutch,
DvdM_622-018,"Schot, Hans",Haarlem,Antwerp,1594,15940831,15940908,NA,Dutch,
DvdM_622-019,"Schot, Hans",Haarlem,Antwerp,1594,15940918,15940926,NA,Dutch,
DvdM_622-020/21,"Schot, Hans",Haarlem,Leiden,1594,15941109,15941109,NA,Dutch,
DvdM_622-023,"Schot, Hans",Haarlem,Bremen,1594,15941214,15941228,NA,Dutch,
DvdM_622-024,"Schot, Hans",The Hague,Leiden,1595,15950321,15950321,NA,Dutch,
DvdM_622-025,"Schot, Hans",Middelburg,Leiden,1595,15950412,15950416,NA,Dutch,
DvdM_622-026,"Schot, Hans",Middelburg,Leiden,1595,15950526,15950528,NA,Dutch,
DvdM_622-027,"Schot, Hans",Middelburg,Leiden,1595,15950615,15950617,NA,Dutch,
DvdM_622-028,"Schot, Hans",Middelburg,Leiden,1595,15950624,15950627,NA,Dutch,
DvdM_622-029,"Schot, Hans",Middelburg,Leiden,1595,15950628,15950629,NA,Dutch,
DvdM_622-030/31,"Schot, Hans",Middelburg,Leiden,1595,15950713,15950720,NA,Dutch,
DvdM_622-032,"Schot, Hans",Middelburg,Leiden,1595,15950713,15950717,NA,Dutch,
DvdM_622-033/34,"Schot, Hans",Middelburg,Leiden,1595,15950715,15950720,NA,Dutch,
DvdM_622-035,"Schot, Hans",Middelburg,Leiden,1595,15950719,15950720,NA,Dutch,
DvdM_622-036,"Schot, Hans",Middelburg,Leiden,1595,15950812,15950817,NA,Dutch,
DvdM_622-037,"Schot, Hans",Middelburg,Leiden,1595,15950812,15950812,NA,Dutch,
DvdM_622-038,"Schot, Hans",Middelburg,Leiden,1595,15950818,15950819,NA,Dutch,
DvdM_622-039,"Schot, Hans",Middelburg,Leiden,1595,15950818,15950819,NA,Dutch,
DvdM_622-040,"Schot, Hans",Middelburg,Leiden,1595,15950819,NA,NA,Dutch,
DvdM_622-041,"Schot, Hans",Middelburg,Leiden,1595,15950825,15950826,NA,Dutch,
DvdM_622-042,"Schot, Hans",Middelburg,Leiden,1595,15950901,15950911,NA,Dutch,
DvdM_622-043,"Schot, Hans",Middelburg,Leiden,1595,15950901,15950911,NA,Dutch,
DvdM_622-044,"Schot, Hans",Middelburg,Leiden,1595,15950902,15950904,NA,Dutch,
DvdM_622-045,"Schot, Hans",Middelburg,Leiden,1595,15950908,15950911,NA,Dutch,
DvdM_622-046,"Schot, Hans",Middelburg,Leiden,1595,15950922,15950927,NA,Dutch,
DvdM_622-047,"Schot, Hans",Middelburg,Leiden,1595,15951004,15951006,NA,Dutch,
DvdM_622-048,"Schot, Hans",Middelburg,Leiden,1595,15951015,15951019,NA,Dutch,
DvdM_622-049,"Schot, Hans",Middelburg,Leiden,1595,15951019,15951025,NA,Dutch,
DvdM_622-050,"Schot, Hans",Middelburg,Leiden,1595,15951025,15951027,NA,Dutch,
DvdM_622-051,"Schot, Hans",Middelburg,Leiden,1595,15951030,15951108,NA,Dutch,
DvdM_622-052,"Schot, Hans",Middelburg,Leiden,1595,15951109,15951112,NA,Dutch,
DvdM_622-053,"Schot, Hans",Middelburg,Leiden,1595,15951112,15951116,NA,Dutch,
DvdM_622-054,"Schot, Hans",Middelburg,Leiden,1595,15951116,15951120,NA,Dutch,
DvdM_622-055,"Schot, Hans",Middelburg,Leiden,1595,15951123,NA,NA,Dutch,
DvdM_622-056,"Schot, Hans",Middelburg,Leiden,1595,15951125,15951129,NA,Dutch,
DvdM_622-057,"Schot, Hans",Middelburg,Leiden,1595,15951128,15951201,NA,Dutch,
DvdM_622-058,"Schot, Hans",Middelburg,Leiden,1595,15951202,15951206,NA,Dutch,
DvdM_622-059,"Schot, Hans",Middelburg,Leiden,1595,15951205,NA,NA,Dutch,
DvdM_622-060,"Schot, Hans",Middelburg,Leiden,1595,15951211,15951215,NA,Dutch,
DvdM_622-061,"Schot, Hans",Middelburg,Leiden,1595,15951213,15951219,NA,Dutch,
DvdM_622-062,"Schot, Hans",Middelburg,Leiden,1595,15951213,15951219,NA,Dutch,
DvdM_622-063,"Schot, Hans",Middelburg,Leiden,1595,15951223,15951230,NA,Dutch,
DvdM_622-064,"Schot, Hans",Middelburg,Leiden,1595,15951224,15951230,NA,Dutch,
DvdM_622-065,"Schot, Hans",Middelburg,Leiden,1596,15960102,15960104,NA,Dutch,
DvdM_622-066,"Schot, Hans",Middelburg,Leiden,1596,15960108,15960113,NA,Dutch,
DvdM_622-067,"Schot, Hans",Middelburg,Leiden,1596,15960111,15960116,NA,Dutch,
DvdM_622-068,"Schot, Hans",Middelburg,Leiden,1596,15960113,15960116,NA,Dutch,
DvdM_622-069,"Schot, Hans",Middelburg,Leiden,1596,15960113,15960116,NA,Dutch,
DvdM_622-070,"Schot, Hans",Middelburg,Leiden,1596,15960120,15960122,NA,Dutch,
DvdM_622-071,"Schot, Hans",Middelburg,Leiden,1596,NA,15960126,NA,Dutch,
DvdM_622-072,"Schot, Hans",Middelburg,Leiden,1596,15960124,15960128,NA,Dutch,
DvdM_622-073,"Schot, Hans",Middelburg,Leiden,1596,15960131,15960204,NA,Dutch,
DvdM_622-074,"Schot, Hans",Middelburg,Leiden,1596,15960201,15960211,NA,Dutch,
DvdM_622-076/77,"Schot, Hans",Middelburg,Leiden,1596,15960207,15960211,NA,Dutch,
DvdM_622-078,"Schot, Hans",Middelburg,Leiden,1596,15960209,15960211,NA,Dutch,
DvdM_622-079,"Schot, Hans",Middelburg,Leiden,1596,15960215,15960218,NA,Dutch,
DvdM_622-080,"Schot, Hans",Middelburg,Leiden,1596,15960220,15960222,NA,Dutch,
DvdM_622-081,"Schot, Hans",Middelburg,Leiden,1596,15960227,15960308,NA,Dutch,
DvdM_622-082,"Schot, Hans",Middelburg,Leiden,1596,15960229,NA,NA,Dutch,
